Datetime,City,Location,Latitude,Longitude,Direction,Type,Lanes_Blocked,Involved
2018-08-30 6:38 AM,Quezon City,EDSA P. TUAZON,14.616404,121.052548,NB,ACCIDENT,1.0,2 BUSES
2018-08-31 8:24 AM,Quezon City,E. RODRIGUEZ HEMADY,14.624001000000002,121.031539,WB,ACCIDENT,1.0,SUV AND MC
2018-08-31 8:25 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,SUV AND CAR
2018-08-31 9:49 AM,Makati City,C5 KALAYAAN,14.556079,121.062936,SB,ACCIDENT,1.0,L300 AND CAR
2018-08-31 9:49 AM,Quezon City,C5 BLUEBRIDGE,14.638481,121.07453999999998,SB,ACCIDENT,1.0,PICK UP AND CAR
2018-08-31 10:06 AM,Quezon City,MINDANAO CONGRESSIONAL,14.667917999999998,121.033972,SB,ACCIDENT,1.0,SUV AND MC
2018-08-31 10:16 AM,Makati City,C5 PALAR,14.533113,121.05772,SB,ACCIDENT,1.0,ELF TRUCK
2018-08-31 3:41 PM,Makati City,EDSA ROCKWELL,14.559818,121.040737,SB,ACCIDENT,1.0,BUS AND CAR
2018-08-31 4:15 PM,Quezon City,MINDANAO AVE. CONGRESSIONAL,14.667917999999998,121.033972,SB,ACCIDENT,1.0,AUV AND MOTORCYCLE
2018-08-31 4:15 PM,Quezon City,MINDANAO AVE. CONGRESSIONAL,14.667917999999998,121.033972,SB,ACCIDENT,1.0,AUV AND MOTORCYCLE
2018-08-31 9:23 PM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,WB,ACCIDENT,2.0,2 PUJ
2018-08-31 10:17 PM,Quezon City,EDSA BALINTAWAK,14.657414,121.003896,NB,ACCIDENT,1.0,BUS AND CAR
2018-09-01 11:25 AM,Pasay City,EDSA TRAMO,14.538386,121.008456,SB,ACCIDENT,1.0,TRUCK AND L300
2018-09-01 12:01 PM,Makati City,EDSA BUENDIA,14.554949,121.034967,SB,ACCIDENT,1.0,CAR AND TAXI
2018-09-01 12:05 PM,Pasay City,EDSA TAFT,14.537499,121.000698,SB,ACCIDENT,1.0,TRUCK AND TAXI
2018-09-01 12:19 PM,Quezon City,EDSA NEW YORK,14.625695,121.048294,NB,ACCIDENT,1.0,PICK UP AND CAR
2018-09-01 3:06 PM,Quezon City,EDSA TRINOMA,14.652928,121.031852,NB,ACCIDENT,2.0,TRUCK AND SUV
2018-09-01 2:50 PM,Quezon City,EDSA TRINOMA,14.652928,121.031852,NB,ACCIDENT,1.0,TAX AND SUV
2018-09-01 2:50 PM,Quezon City,BONI SERRANO AVE.,14.612731,121.062552,WB,ACCIDENT,1.0,TAXI AND SUV
2018-09-01 3:35 PM,Quezon City,QUEZON AVE. HI-TOP,14.642921,121.035521,EB,ACCIDENT,1.0,UV EXPRESS AND CLOSED VAN
2018-09-01 3:49 PM,Quezon City,MINDANAO AVE. ROAD 20,14.671786,121.032319,NB,ACCIDENT,2.0,UV EXPRESS AND VAN
2018-09-01 4:27 PM,Makati City,EDSA ESTRELLA,14.559818,121.040737,NB,ACCIDENT,2.0,AUV AND BUS
2018-09-01 4:33 PM,Mandaluyong,EDSA SHAW,14.581153,121.053565,NB,ACCIDENT,1.0,AUV AND VAN
2018-09-01 5:00 PM,Quezon City,QUEZON AVE. KITANLAD,14.61882,121.002907,EB,ACCIDENT,2.0,ELF TRUCK AND VAN
2018-09-01 6:23 PM,Quezon City,EDSA ROBINSON ORTIGAS LOADING BAY,14.592515,121.058225,NB,ACCIDENT,1.0,BUS AND CAR
2018-09-01 6:24 PM,Quezon City,QUEZON AVE. SGT. ESGUERRA,14.642921,121.035521,EB,ACCIDENT,1.0,TAXI AND CAR
2018-09-01 6:34 PM,Quezon City,COMMONWEALTH MATANDANG BALARA,14.669463,121.076269,EB,ACCIDENT,1.0,CAR AND AUV
2018-09-01 6:43 PM,Quezon City,EDSA AURORA,14.621564,121.050149,NB,ACCIDENT,1.0,CAR AND BUS
2018-09-01 7:11 PM,Mandaluyong,EDSA ORTIGAS,14.586681,121.056314,SB,ACCIDENT,1.0,2 BUSES
2018-09-01 5:13 AM,Quezon City,EDSA BALINTAWAK,14.657414,121.003896,NB,ACCIDENT,1.0,MOTORCYCLE
2018-09-01 7:41 AM,Quezon City,KATIPUNAN MIRIAM,14.644291,121.074626,NB,MULTIPLE COLLISION,2.0,3 MC
2018-09-02 8:04 AM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.054467,NB,ACCIDENT,1.0,2 MOTORCYCLE
2018-09-02 8:11 AM,Pasig City,C5 LANUZA AVE.,14.577625,121.073462,NB,ACCIDENT,1.0,MOTORCYCLE
2018-09-02 9:06 AM,Pasig City,ORTIGAS MERALCO,14.588871,121.065865,SB,ACCIDENT,1.0,PUJ AND AUV
2018-09-02 11:33 AM,Mandaluyong,EDSA PIONEER,14.572454,121.047299,NB,ACCIDENT,1.0,SUV AND TAXI
2018-09-02 3:42 PM,Pasay City,SALES VILLAMOR,14.518815,121.021177,WB,ACCIDENT,1.0,AUV AND MOTORCYCLE
2018-09-02 4:51 PM,Makati City,EDSA MAGALLANES FLYOVER,14.540271,121.016837,NB,ACCIDENT,1.0,BUS AND VAN
2018-09-02 6:13 PM,Pasay City,ROXAS BLVD. BUENDIA SPLIT FLYOVER,14.552294,120.989491,NB,ACCIDENT,1.0,MOTORCYCLE AND VAN
2018-09-02 6:43 PM,Quezon City,KATIPUNAN C.P. GARCIA,14.648274,121.074353,SB,ACCIDENT,1.0,CAR AND VAN
2018-09-02 7:16 AM,Makati City,EDSA MAGALLANES,14.540271,121.016837,SB,ACCIDENT,1.0,CAR AND AUV
2018-09-02 7:41 AM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,VAN AND ARMORED VAN
2018-09-02 7:48 AM,Quezon City,C5 GREEN MEADOWS,14.601442,121.079351,NB,ACCIDENT,1.0,SUV AND UV
2018-09-03 7:48 AM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,NB,ACCIDENT,1.0,SUV AND UV
2018-09-03 8:52 AM,Makati City,EDSA BUENDIA,14.554949,121.034967,SB,ACCIDENT,1.0,SUV AND TAXI
2018-09-03 8:46 AM,Quezon City,EDSA AURORA TUNNEL,14.621564,121.050149,SB,ACCIDENT,1.0,CAR AND VAN
2018-09-03 9:45 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,CAR AND CAR
2018-09-03 9:54 AM,San Juan,ORTIGAS CLUB FILIPINO,14.601845999999998,121.046754,EB,ACCIDENT,1.0,SUV AND CAR
2018-09-03 9:45 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,CAR AND CAR
2018-09-03 9:54 AM,San Juan,ORTIGAS CLUB FILIPINO,14.601845999999998,121.046754,EB,ACCIDENT,1.0,SUV AND CAR
2018-09-03 10:33 AM,Pasig City,ORTIGAS MERALCO,14.588871,121.065865,WB,ACCIDENT,1.0,VAN AND BUS
2018-09-03 10:55 AM,Quezon City,EDSA TIMOG,14.63291,121.044944,SB,ACCIDENT,1.0,2 BUSES
2018-09-03 11:30 AM,Quezon City,EDSA GATE 3 AGUINALDO,14.605745,121.057513,NB,ACCIDENT,1.0,2 CARS AND MC
2018-09-03 11:40 AM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.054467,WB,ACCIDENT,1.0,AUV AND MC
2018-09-03 12:19 PM,Mandaluyong,C5 ORTIGAS,14.582431,121.054467,SB,MULTIPLE COLLISION,2.0,"L300, ELF TRUCK, CAR, 10 WHEELER TRUCK AND DELIVERY VAN"
2018-09-03 2:32 PM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,NB,ACCIDENT,1.0,SUV AND AUV
2018-09-03 2:50 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,SB,ACCIDENT,1.0,TAXI AND PICK-UP
2018-09-03 3:25 PM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,SB,ACCIDENT,1.0,TAXI AND PICK-UP
2018-09-03 4:15 PM,Pasay City,ROXAS BLVD. BUENDIA,14.552294,120.989491,NB,ACCIDENT,1.0,TAXI AND MC
2018-09-03 4:40 PM,Quezon City,EDSA SANTOLAN,14.609768,121.055583,SB,ACCIDENT,1.0,ARMORED VAN AND VAN
2018-09-03 5:49 PM,Pasay City,EDSA CABRERA,14.537979,121.004863,SB,ACCIDENT,1.0,BUS AND PEDESTRIAN
2018-09-03 5:58 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,EB,ACCIDENT,2.0,AUV AND CAR
2018-09-03 7:11 PM,Kalookan City,MCARTHUR HIGHWAY POTRERO,14.662648999999998,120.984183,NB,ACCIDENT,1.0,AUV
2018-09-03 7:43 PM,Quezon City,C5 MIRIAM KATIPUNAN,14.644291,121.074626,SB,MULTIPLE COLLISION,1.0,DELIVERY VAN AND 2 TRICYCLE
2018-09-03 11:46 PM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,EB,ACCIDENT,1.0,CAR AND TRAILER TRUCK
2018-09-03 6:24 AM,Quezon City,EDSA KAMUNING,14.630769,121.045945,SB,ACCIDENT,1.0,AUV AND BUS
2018-09-03 7:19 AM,Quezon City,EDSA TIMOG,14.63291,121.044944,WB,ACCIDENT,1.0,AUV AND CAR
2018-09-03 7:30 AM,Quezon City,EDSA TIMOG,14.63291,121.044944,SB,ACCIDENT,1.0,BUS AND CAR
2018-09-04 8:01 AM,Quezon City,B. SERRANO 6TH AVE.,14.611267000000002,121.056601,WB,ACCIDENT,1.0,2 CARS
2018-09-04 8:05 AM,Quezon City,EDSA SCT. BORROMEO,14.637251,121.042113,SB,ACCIDENT,1.0,SUV AND BUS
2018-09-04 8:25 AM,Mandaluyong,EDSA STARMALL,14.582431,121.054467,SB,ACCIDENT,1.0,TAXI AND BUS
2018-09-04 9:49 AM,Pasig City,ORTIGAS EMERALD,14.586343,121.061481,EB,ACCIDENT,1.0,2 AUV'S
2018-09-04 9:54 AM,Quezon City,B.SERRANO KATIPUNAN,14.61474,121.070685,WB,ACCIDENT,1.0,PUJ AND CAR
2018-09-04 10:18 AM,Quezon City,EDSA NEW YORK,14.625695,121.048294,SB,MULTIPLE COLLISION,2.0,"AUV, CAR AND UV EXPRESS"
2018-09-04 10:22 AM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.054467,EB,ACCIDENT,1.0,TAXI AND CAR
2018-09-04 10:30 AM,Quezon City,COMMONWEALTH SANDIGAN,14.686982999999998,121.087042,WB,ACCIDENT,1.0,TAXI AND SUV
2018-09-04 12:59 PM,Pasig City,C5 ORTIGAS AFTER FLYOVER,14.589706,121.079945,NB,ACCIDENT,1.0,2 L300
2018-09-04 2:27 PM,Quezon City,EDSA P. TUAZON,14.616404,121.052548,NB,ACCIDENT,2.0,2 BUSES
2018-09-04 2:57 PM,Quezon City,EDSA BEFORE SANTOLAN FLYOVER,14.609768,121.055583,SB,ACCIDENT,2.0,BUS AND TAXI
2018-09-04 4:10 PM,Pasig City,MARCOS HIGHWAY DOÑA JUANA,14.619273000000002,121.089362,EB,ACCIDENT,1.0,MOTORCYCLE AND VAN
2018-09-04 4:52 PM,Pasay City,ROXAS BLVD. HK SUN PLAZA,14.546387,120.990978,SB,ACCIDENT,2.0,BUS AND CAR
2018-09-04 5:37 PM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,ACCIDENT,2.0,VAN AND BUS
2018-09-04 6:20 PM,Quezon City,MINDANAO AVENUE SAUYO U-TURN SLOT,14.68552,121.031821,NB,ACCIDENT,1.0,VAN AND SUV
2018-09-04 6:40 PM,Parañaque,MIA COASTAL INTERSECTION,14.5174,120.993217,WB,ACCIDENT,1.0,MC AND CAR
2018-09-04 7:00 PM,Quezon City,MINDANAO AVE. QUIRINO,14.690487,121.027806,NB,ACCIDENT,1.0,VAN AND BUS
2018-09-04 7:09 PM,Mandaluyong,EDSA SHAW INT.,14.581153,121.053565,NB,ACCIDENT,1.0,BUS AND AUV
2018-09-04 7:22 PM,Makati City,EDSA ORENSE,14.561654999999998,121.042832,NB,ACCIDENT,2.0,CAR AND VAN
2018-09-04 7:39 PM,Quezon City,COMMONWEALTH ST. PETER,14.681615,121.084757,EB,ACCIDENT,1.0,TAXI AND CAR
2018-09-04 7:46 PM,Quezon City,QUEZON AVE. SCT. MAGBANUA,14.634901,121.022513,EB,ACCIDENT,1.0,CAR AND TRAILER TRUCK
2018-09-04 10:59 PM,Quezon City,QUEZON AVE. ARANETA BEFORE TUNNEL,14.628351,121.013365,WB,ACCIDENT,2.0,SUV AND UV EXPRESS
2018-09-04 10:59 PM,Quezon City,EDSA CUBAO SERVICE ROAD,14.617264000000002,121.052152,NB,ACCIDENT,2.0,PICK-UP AND UV EXPRESS
2018-09-04 6:18 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,2 CARS
2018-09-04 6:24 AM,Quezon City,B. SERRANO WHITE PLAINS,14.61474,121.070685,SB,ACCIDENT,1.0,SUV AND MC
2018-09-04 7:20 AM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,SUV AND MC
2018-09-04 7:40 AM,Pasig City,EDSA BEFORE ORTIGAS FLYOVER,14.589706,121.079945,SB,ACCIDENT,1.0,CAR AND MC
2018-09-04 7:42 AM,Pasig City,MARCOS HIGHWAY DELA PAZ,14.619422,121.095678,EB,ACCIDENT,1.0,2 MC'S
2018-09-04 7:51 AM,Mandaluyong,EDSA SHAW SERVICE ROAD,14.581153,121.053565,NB,ACCIDENT,1.0,SUV AND MC
2018-09-05 8:02 AM,Quezon City,EDSA TIMOG FLYOVER,14.63291,121.044944,NB,ACCIDENT,1.0,CAR AND MC
2018-09-05 8:25 AM,Quezon City,COMMONWEALTH LUZON,14.66533,121.070469,WB,ACCIDENT,1.0,CAR AND MC
2018-09-05 8:33 AM,Makati City,C5 MARKET MARKET,14.549718,121.05755,SB,ACCIDENT,1.0,CAR AND L300
2018-09-05 9:33 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,SB,ACCIDENT,1.0,CAR AND UV EXPRESS
2018-09-05 10:20 AM,Quezon City,AURORA GILMORE,14.613853,121.034732,EB,ACCIDENT,1.0,CAR AND MC
2018-09-05 10:43 AM,Quezon City,EDSA QUEZON AVE. CENTRIS,14.6446,121.038266,NB,ACCIDENT,1.0,BUS AND MMDA PERSONNEL
2018-09-05 11:28 AM,Pasig City,C5 LANUZA,14.577625,121.073462,NB,ACCIDENT,1.0,MC AND TRUCK
2018-09-05 11:41 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,CAR AND TAXI
2018-09-05 12:52 PM,Quezon City,MINDANAO OLAP,14.678839000000002,121.032123,NB,ACCIDENT,1.0,CAR AND AMBULANCE
2018-09-05 12:51 PM,Quezon City,MINDANAO QUIRINO,14.690487,121.027806,SB,ACCIDENT,1.0,CAR AND TRUCK
2018-09-05 12:57 PM,Pasig City,C5 ORTIGAS FLYOVER,14.589706,121.079945,SB,ACCIDENT,1.0,L300 AND CAR
2018-09-05 2:10 PM,Quezon City,MINDANAOAVE.SAUYO,14.68552,121.031821,SB,ACCIDENT,1.0,ELF TRUCK AND SUV
2018-09-05 3:31 PM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,NB,ACCIDENT,1.0,2 CARS
2018-09-05 3:45 PM,Manila,ROXAS BLVD.. QUIRINO SERVICE ROAD,14.564343,120.984942,NB,ACCIDENT,1.0,CAR AND MOTORCYCLE
2018-09-05 3:49 PM,Quezon City,EDSA SANTOLAN FLYOVER,14.609768,121.055583,SB,ACCIDENT,1.0,CAR AND VAN
2018-09-05 3:51 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,1.0,2 CARS
2018-09-05 3:58 PM,Quezon City,EDSA AURORA BLVD. INTERSECTION,14.621564,121.050149,NB,ACCIDENT,1.0,MC AND PEDESTRIAN
2018-09-05 5:01 PM,Quezon City,QUEZONAVE.LUNG CENTER,14.64882,121.045015,EB,ACCIDENT,1.0,CAR AND MIXER TRUCK
2018-09-05 5:58 PM,Quezon City,EDSA DARRIO BRIDGE,14.657621,121.015619,NB,ACCIDENT,1.0,BUS AND TAXI
2018-09-05 6:10 PM,Marikina,MARCOS HIGHWAY SM MARIKINA SERVICE ROAD,14.626053,121.083242,WB,ACCIDENT,1.0,AUV AND MOTORCYCLE
2018-09-05 6:52 PM,Mandaluyong,EDSA SHAW BLVD.. INTERSECTION,14.581153,121.053565,SB,ACCIDENT,1.0,2 CARS
2018-09-05 6:21 PM,Quezon City,AURORA BLVD.. EDSA INTERSECTION,14.621564,121.050149,EB,ACCIDENT,1.0,CAR AND AUV
2018-09-05 8:03 PM,Pasay City,MIA IMELDA FRONTING PETRON,14.527442,120.999275,SB,ACCIDENT,1.0,MOTORCYCLE
2018-09-05 8:01 PM,Quezon City,EDSA BANSALANGIN,14.656235,121.02736000000002,SB,ACCIDENT,1.0,2 CARS
2018-09-05 7:05 AM,Makati City,EDSA KALAYAAN,14.557707,121.038293,SB,ACCIDENT,1.0,VAN AND CAR
2018-09-05 7:07 AM,Pasay City,EDSA TAFT,14.537499,121.000698,NB,ACCIDENT,1.0,VAN AND CAR
2018-09-05 7:32 AM,Quezon City,BROADWAY 8TH AVE.,14.617066,121.029677,EB,ACCIDENT,1.0,AUV AND CAR
2018-09-05 7:44 AM,Mandaluyong,ORTIGAS FLYOVER,14.586681,121.056314,SB,ACCIDENT,1.0,TAXI AND CAR
2018-09-06 8:29 AM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,NB,ACCIDENT,1.0,2 CARS
2018-09-06 8:29 AM,Mandaluyong,EDSA BONI,14.574014000000002,121.04841,NB,ACCIDENT,1.0,2 CARS
2018-09-06 8:48 AM,Makati City,EDSA EVANGELISTA,14.538985999999998,121.012638,NB,ACCIDENT,1.0,SUV AND CAR
2018-09-06 8:50 AM,Mandaluyong,ORTIGAS CONNECTICUT,14.599634,121.049747,SB,ACCIDENT,1.0,2 CARS
2018-09-06 9:40 AM,Mandaluyong,ORTIGAS FLYOVER GOING MERALCO,14.586681,121.056314,EB,ACCIDENT,1.0,2 CARS
2018-09-06 9:46 AM,Quezon City,QUEZON AVE. SCT. ALBANO,14.641388,121.032974,EB,ACCIDENT,1.0,BUS AND CAR
2018-09-06 11:50 AM,Quezon City,EDSA NEW YORK,14.625695,121.048294,SB,ACCIDENT,1.0,2 BUSES
2018-09-05 1:23 AM,Pasay City,EDSA TAFT ROTONDA,14.537499,121.000698,NB,ACCIDENT,1.0,2 CARS
2018-09-06 12:31 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,ACCIDENT,1.0,CAR AND TRUCK
2018-09-06 2:49 PM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,NB,MULTIPLE COLLISION,1.0,CAR AND 2 MOTORCYCLE
2018-09-06 3:25 PM,Mandaluyong,EDSA SHAW TUNNEL,14.581153,121.053565,NB,ACCIDENT,1.0,CAR AND AUV
2018-09-06 3:33 PM,Quezon City,EDSA MRT NORTH,14.662621,121.0664,NB,ACCIDENT,2.0,2 CARS
2018-09-06 3:39 PM,Makati City,EDSA MAGALLANES,14.540271,121.016837,SB,ACCIDENT,2.0,AUV AND MOTORCYCLE
2018-09-06 4:44 PM,Quezon City,QUEZON AVE. STO. DOMINGO,14.626588,121.011348,EB,ACCIDENT,1.0,AUV AND CAR
2018-09-06 5:53 PM,Pasig City,ORTIGAS AVE. MERALCO ,14.588796,121.063858,EB,ACCIDENT,1.0,MC
2018-09-06 5:58 PM,Quezon City,EDSA P. TUAZON INTERSECTION,14.616404,121.052548,NB,ACCIDENT,1.0,MC
2018-09-06 6:37 PM,Quezon City,EDSA SM NORTH LOADING BAY,14.662621,121.0664,NB,ACCIDENT,1.0,CAR AND PICK-UP
2018-09-06 8:05 PM,Makati City,EDSA BUENDIA,14.554949,121.034967,SB,ACCIDENT,2.0,2 CARS
2018-09-06 8:36 PM,Quezon City,EDSA MRT TIMOG,14.63291,121.044944,SB,ACCIDENT,1.0,VAN AND SUV
2018-09-06 10:32 PM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,SB,ACCIDENT,1.0,AUV AND CAR
2018-09-06 10:52 PM,Mandaluyong,EDSA GAUDIX,14.589432,121.057243,NB,ACCIDENT,1.0,SUV AND CAR
2018-09-06 6:17 AM,Pasig City,MARCOS HIGHWAY GIL FERNANDO,14.620737,121.101887,WB,ACCIDENT,1.0,SUV AND MC
2018-09-07 8:17 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,2 BUSES
2018-09-07 8:24 AM,Quezon City,EDSA MAIN AVE.,14.61366,121.053801,SB,ACCIDENT,1.0,BUS AND CAR
2018-09-07 8:59 AM,Quezon City,EDSA TIMOG,14.63291,121.044944,WB,ACCIDENT,1.0,AUV AND CAR
2018-09-07 9:18 AM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.054467,NB,ACCIDENT,1.0,MC
2018-09-07 9:28 AM,Quezon City,C5 EASTWOOD,14.60728,121.078528,SB,ACCIDENT,1.0,2 VAN
2018-09-07 9:50 AM,Makati City,C5 KALAYAAN,14.556079,121.062936,SB,ACCIDENT,1.0,PICK UP AND CAR
2018-09-07 10:50 AM,Makati City,EDSA AYALA TUNNEL,14.550028,121.029058,NB,ACCIDENT,1.0,MC AND CAR
2018-09-07 11:48 AM,Quezon City,C5 LIBIS,14.603015,121.079256,NB,ACCIDENT,1.0,TRUCK AND CAR
2018-09-07 1:44 PM,Pasig City,ORTIGAS LANUZA,14.589191,121.071268,EB,MULTIPLE COLLISION,2.0,TRUCK AND 2 MC
2018-09-07 1:48 PM,Quezon City,KATIPUNAN UP TOWN,14.651395,121.074415,NB,ACCIDENT,1.0,TRUCK AND CAR
2018-09-07 3:19 PM,Mandaluyong,EDSA QUEZON AVE.,14.582431,121.054467,SB,ACCIDENT,2.0,VAN AND BUS
2018-09-07 3:57 PM,Pasay City,ROXAS BLVD. BUENDIA,14.552294,120.989491,NB,ACCIDENT,2.0,VAN AND AUV
2018-09-07 6:28 PM,Pasig City,EDSA BONI TRANSCOM,14.570893,121.046694,SB,ACCIDENT,1.0,BUS AND AUV
2018-09-07 7:07 PM,Mandaluyong,EDSA RELIANCE,14.576702,121.050365,NB,ACCIDENT,1.0,BUS AND AUV
2018-09-07 7:30 PM,Quezon City,C5 LIBIS BLUERIDGE,14.614695,121.072498,SB,ACCIDENT,1.0,VAN AND AUV
2018-09-07 9:12 PM,Quezon City,C5 UP TOWN CENTER KATIPUNAN,14.651395,121.074415,NB,ACCIDENT,1.0,CAR AND PICK-UP
2018-09-07 10:57 PM,Quezon City,EDSA SM NORTH,14.662621,121.0664,NB,ACCIDENT,1.0,CAR AND BUS
2018-09-07 7:15 AM,Mandaluyong,EDSA BONI AVE.,14.574014000000002,121.04841,SB,ACCIDENT,1.0,VAN AND MC
2018-09-07 7:20 AM,Pasay City,ROXAS P.OCAMPO,14.559551,120.987075,SB,MULTIPLE COLLISION,2.0,"CAR, SUV AND MC"
2018-09-08 8:03 AM,Quezon City,EDSA FARMERS,14.619717,121.050978,NB,ACCIDENT,1.0,CAR AND MC
2018-09-08 8:19 AM,Quezon City,KATIPUNAN ATENEO,14.638481,121.07453999999998,NB,ACCIDENT,1.0,2 MC'S
2018-09-08 10:38 AM,Makati City,C5 SM AURA,14.546139000000002,121.055432,NB,ACCIDENT,1.0,PUJ AND MC
2018-09-08 11:30 AM,Quezon City,ELLIPTICAL ROAD QUEZON AVE.,14.650096,121.047073,WB,ACCIDENT,1.0,2 CARS
2018-09-08 11:55 AM,Pasay City,EDSA TAFT,14.537499,121.000698,SB,ACCIDENT,1.0,BUS AND CLOSED VAN
2018-09-08 12:06 PM,Pasig City,MARCOS HIGHWAY ROBINSONS,14.620285999999998,121.099874,EB,ACCIDENT,1.0,MC AND SUV
2018-09-08 12:18 PM,Makati City,EDSA AYALA,14.550028,121.029058,SB,ACCIDENT,1.0,MC AND BUS
2018-09-08 2:23 PM,Quezon City,C5 GREENMEADOWS,14.601442,121.079351,SB,ACCIDENT,1.0,2-CARS
2018-09-08 3:02 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,VAN AND BUS
2018-09-08 3:42 PM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,2.0,VAN AND TAXI
2018-09-08 3:44 PM,Quezon City,C5 LIBIS FLYOVER,14.615416,121.074246,SB,ACCIDENT,2.0,VAN AND CAR
2018-09-08 4:14 PM,Makati City,EDSA BUENDIA,14.554949,121.034967,NB,ACCIDENT,1.0,JEEP AND TAXI
2018-09-08 5:10 PM,Makati City,EDSA BUENDIA,14.554949,121.034967,SB,ACCIDENT,1.0,2 CARS
2018-09-08 5:11 PM,Quezon City,MINDANAO AVE. TANDANG SORA,14.677102,121.03219,NB,ACCIDENT,2.0,TAXI AND TRUCK
2018-09-08 5:27 PM,Quezon City,"COMMONWEALTH, SHOPWISE",14.676746,121.082592,EB,ACCIDENT,2.0,BUS AND CAR
2018-09-08 5:52 PM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,NB,ACCIDENT,1.0,SUV AND TAXI
2018-09-08 5:52 PM,Quezon City,EDSA LRT BALINTAWAK,14.657435,121.003873,NB,ACCIDENT,2.0,VAN AND BUS
2018-09-08 6:41 PM,Quezon City,C5 CALLE INDUSTRIA,14.605472,121.079122,SB,ACCIDENT,1.0,SUV AND CAR
2018-09-08 6:56 PM,Parañaque,MACAPAGAL BLVD. ASEANA,14.52513,120.990345,SB,ACCIDENT,1.0,AUV AND CAR
2018-09-08 7:03 PM,Quezon City,C5 KATIPUNAN AVE. ATENEO GATE 2,14.638481,121.07453999999998,NB,ACCIDENT,1.0,AUV AND VAN
2018-09-08 7:31 PM,Quezon City,EDSA MUÑOZ,14.657668,121.017212,NB,ACCIDENT,2.0,TAXI AND BUS
2018-09-08 12:26 AM,Makati City,EDSA KALAYAAN,14.55778,121.038293,NB,ACCIDENT,1.0,SUV AND CAR
2018-09-09 11:47 AM,Quezon City,AURORA KATIPUNAN,14.631692,121.074217,SB,ACCIDENT,1.0,ELF TRUCK AND TRAILER TRUCK
2018-09-09 1:10 PM,Mandaluyong,EDSA BONI MRT,14.574014000000002,121.04841,SB,ACCIDENT,1.0,VAN AND MC
2018-09-09 3:50 PM,Mandaluyong,EDSA MEGAMALL,14.584488,121.055562,NB,ACCIDENT,1.0,2 BUSES
2018-09-09 3:55 PM,Pasig City,C5 BAGONG ILOG FLYOVER,14.564141,121.069619,SB,MULTIPLE COLLISION,1.0,ELF VAN AND 2 CARS
2018-09-09 5:37 PM,Quezon City,COMMONWEALTH PHILCOA,14.653542000000002,121.052687,WB,ACCIDENT,1.0,MOTORCYCLE
2018-09-09 6:43 PM,Quezon City,COMMONWEALTH TANDANG SORA,14.66371,121.068008,EB,ACCIDENT,1.0,BICYCLE AND CAR
2018-09-09 4:23 AM,Quezon City,MATANDANG BALARA HOME DEPOT,14.667975,121.074487,WB,ACCIDENT,1.0,SUV
2018-09-09 7:15 AM,Quezon City,BONI SERRANO 6TH AVE.,14.611267000000002,121.056586,WB,ACCIDENT,1.0,CAR AND MC
2018-09-09 7:30 AM,Quezon City,COMMONWEALTH DON ANTONIO,14.677871,121.083158,WB,ACCIDENT,1.0,TAXI AND PUJ
2018-09-09 7:33 AM,Quezon City,COMMONWEALTH ST PETER,14.663201,121.067292,WB,ACCIDENT,1.0,CAR AND MC
